Transfer Protocall,number of messages,data size (bytes),average time (s),average throughput (bytes / sec),dropped messages
udp,1,0.020744861,48.20470959048605,,
udp,1,0.021042834,47.52211607999189,,
udp,1,0.021932376,45.59469525782341,,
udp,1,0.020941391,47.7523197957576,,
udp,1,0.027603246,36.22762337443937,,
udp,1,0.0260563,38.37843439014749,,
udp,1,0.036050937,27.738530069273928,,
udp,1,0.021305915,46.93532289038044,,
udp,1,0.022900467,43.66723176431293,,
udp,1,0.021358085,46.82067704103622,,
udp,1,0.020539371,48.68698267342266,,
udp,1,0.021287601,46.97570195908877,,
udp,1,0.022313371,44.81617770797609,,
udp,1,0.020746646,48.20056215351628,,
udp,1,0.020526158,48.71832322444366,,
udp,1,0.021232321,47.09800685473812,,
udp,1,0.020979422,47.665755519861314,,
udp,1,0.020035677,49.91096632272521,,
udp,1,0.020620729,48.4948907480429,,
udp,1,0.021660574,46.16682826595454,,
udp,1,0.021663612,46.16035405360842,,
udp,1,0.02113839,47.30729256107017,,
udp,1,0.022846693,43.770010828262976,,
udp,1,0.020996698,47.62653632490213,,
udp,1,0.020754029,48.18341537443163,,
udp,1,0.02110982,47.37131818272254,,
udp,1,0.021584016,46.33058092618167,,
udp,1,0.021284137,46.983347269377184,,
udp,1,0.023334206,42.855540059944616,,
udp,1,0.022803078,43.85372886940964,,
udp,1,0.022711008,44.03151106282909,,
udp,1,0.023247166,43.01599601430988,,
udp,1,0.021955899,45.545846243872774,,
udp,1,0.023557458,42.44940179878491,,
udp,1,0.021797184,45.87748582569198,,
udp,1,0.020408133,49.000072667107766,,
udp,1,0.020621534,48.492997659630944,,
udp,1,0.021993612,45.46774763508604,,
udp,1,0.020435263,48.93501982333186,,
udp,1,0.029948587,33.39055695682738,,
udp,1,0.020713366,48.27800561241471,,
udp,1,0.029112002,34.35009382041125,,
udp,1,0.022605728,44.23657579176393,,
udp,1,0.021854201,45.75779274657536,,
udp,1,0.020816471,48.03888228701205,,
udp,64,0.021030693,3043.1712354890064,,
udp,64,0.022901768,2794.544071881263,,
udp,64,0.022607741,2830.888765047335,,
udp,64,0.022285987,2871.759729555617,,
udp,64,0.020256505,3159.478893323404,,
udp,64,0.020367175,3142.3110961633115,,
udp,64,0.020749968,3084.3421059733682,,
udp,64,0.021913806,2920.5332930299737,,
udp,64,0.02043058,3132.559134395597,,
udp,64,0.021651901,2955.86055007364,,
udp,64,0.021151977,3025.7218982414743,,
udp,64,0.020920125,3059.2551430739536,,
udp,64,0.022373612,2860.5126431977096,,
udp,64,0.021333289,3000.0062343879563,,
udp,64,0.02161564,2960.81911060695,,
udp,64,0.020498411,3122.1932275628583,,
udp,64,0.020854277,3068.9148321948537,,
udp,64,0.021066013,3038.0689502090404,,
udp,64,0.021044478,3041.17783296882,,
udp,64,0.030746862,2081.513228894708,,
udp,64,0.021690962,2950.5376478922417,,
udp,64,0.021508062,2975.6283945991972,,
udp,64,0.022162102,2887.8127174037913,,
udp,64,0.020434182,3132.0069479659132,,
udp,64,0.021154262,3025.3950716881545,,
udp,64,0.021457864,2982.5895065790332,,
udp,64,0.021037615,3042.1699417923564,,
udp,64,0.02086004,3068.066983572419,,
udp,64,0.021878016,2925.310960555107,,
udp,64,0.028593387,2238.279781265507,,
udp,64,0.021744608,2943.2583930692153,,
udp,64,0.021955273,2915.0172717050705,,
udp,64,0.028704052,2229.6503643457722,,
udp,64,0.022001111,2908.9440074185345,,
udp,64,0.02167786,2952.3209394285227,,
udp,64,0.02066849,3096.501002250285,,
udp,64,0.021319451,3001.9534743178892,,
udp,64,0.021798408,2935.99422489936,,
udp,64,0.021364467,2995.628208276855,,
udp,64,0.020519198,3119.0302856866047,,
udp,64,0.022974984,2785.6385014239836,,
udp,64,0.021269474,3009.007180901606,,
udp,64,0.020551214,3114.171260150373,,
udp,64,0.020857326,3068.4662070296067,,
udp,64,0.028677928,2231.68145202122,,
udp,64,0.020594413,3107.638950427963,,
udp,64,0.02103298,3042.8403393147332,,
udp,64,0.021421224,2987.6910861862984,,
udp,64,0.021859951,2927.728429034448,,
udp,64,0.02155346,2969.3608358008414,,
udp,64,0.021046957,3040.819630125153,,
udp,64,0.028823143,2220.437930728096,,
udp,64,0.022150621,2889.3095141666686,,
udp,64,0.022047649,2902.803831828056,,
udp,64,0.023039788,2777.8033374265424,,
udp,64,0.021204432,3018.2369421637895,,
udp,64,0.021475273,2980.171660681566,,
udp,64,0.020482048,3124.6875312468756,,
udp,64,0.02078208,3079.5762503079573,,
udp,64,0.020876582,3065.6359359975686,,
udp,64,0.020733143,3086.8450576933756,,
udp,64,0.021024921,3044.0066814044153,,
udp,64,0.021626231,2959.3691105953694,,
udp,64,0.020886665,3064.156005757741,,
udp,1024,0.022829531,44854.18469612888,,
udp,1024,0.022407654,45698.67064173697,,
udp,1024,0.022118823,46295.41092670256,,
udp,1024,0.022111221,46311.327628628016,,
udp,1024,0.021889831,46779.7124610053,,
udp,1024,0.022708757,45092.73669184095,,
udp,1024,0.023081341,44364.83998048467,,
udp,1024,0.022415331,45683.019358491736,,
udp,1024,0.023168299,44198.324615890015,,
udp,1024,0.024770977,41338.70052844504,,
udp,1024,0.024681328,41488.8534360874,,
udp,1024,0.023577148,43431.8858243584,,
udp,1024,0.032119057,31881.384313368853,,
udp,1024,0.027458349,37292.84670392965,,
udp,1024,0.023489635,43593.69568748089,,
udp,1024,0.02321133,44116.3862648112,,
udp,1024,0.022309404,45899.92632703231,,
udp,1024,0.022398899,45716.532763507705,,
udp,1024,0.024158237,42387.199032777105,,
udp,1024,0.022376035,45763.24625877641,,
udp,1024,0.022348964,45818.67866447859,,
udp,1024,0.0236233,43347.03449560392,,
udp,1024,0.022683822,45142.304502301246,,
udp,1024,0.025035721,40901.55821755643,,
udp,1024,0.022595762,45318.23268451845,,
udp,1024,0.023374537,43808.35436440944,,
udp,1024,0.022778726,44954.22614943435,,
udp,1024,0.023401678,43757.54593324462,,
udp,1024,0.024025536,42621.317584756485,,
udp,1024,0.022092909,46349.713385412484,,
udp,1024,0.022079031,46378.84697023162,,
udp,1024,0.022367877,45779.93700519723,,
udp,1024,0.022989658,44541.76743299096,,
udp,1024,0.023074562,44377.87378152617,,
udp,1024,0.022984336,44552.08103466639,,
udp,1024,0.022491374,45528.565751474314,,
udp,1024,0.036258364,28241.75961165815,,
udp,1024,0.023073286,44380.32796889009,,
udp,1024,0.024060029,42560.21470298311,,
udp,1024,0.023256938,44029.87186017351,,
udp,1024,0.02224754,46027.56079998058,,
udp,1024,0.029610098,34582.796720226994,,
udp,1024,0.023737073,43139.2699512699,,
udp,1024,0.0230303,44463.16374515313,,
udp,1024,0.02373914,43135.5137549212,,
udp,1024,0.022634052,45241.56788187992,,
udp,1024,0.022522542,45465.560681383125,,
udp,1024,0.02289392,44728.03259555375,,
udp,1024,0.023851664,42932.015141585085,,
udp,1024,0.022799178,44913.899966042634,,
udp,1024,0.023485247,43601.84076411885,,
udp,1024,0.023096072,44336.54346072354,,
udp,1024,0.023140055,44252.27165622554,,
udp,1024,0.022892498,44730.810940771946,,
udp,1024,0.022628432,45252.80408293425,,
udp,1024,0.022511107,45488.65588884634,,
udp,1024,0.023999571,42667.429346966244,,
udp,1024,0.023041426,44441.69384308072,,
udp,1024,0.023070695,44385.31218933804,,
udp,1024,0.02315865,44216.739749510445,,
udp,1024,0.022587303,45335.204473061705,,
udp,1024,0.023384831,43789.0699317006,,
udp,1024,0.023711971,43184.93810573571,,
udp,1024,0.022428877,45655.42893654462,,
tcp,1024,0.025467198,40208.58517690089,,
tcp,1024,0.028901779,35430.34496250214,,
tcp,1024,0.022876196,44762.686943231296,,
tcp,1024,0.023538685,43502.85498106627,,
tcp,1024,0.022717384,45075.61257933572,,
tcp,1024,0.024783932,41317.092057870395,,
tcp,1024,0.032416569,31588.784118393283,,
tcp,1024,0.023320598,43909.680189161525,,
tcp,1024,0.02369448,43216.816743815434,,
tcp,1024,0.023399483,43761.650631340875,,
tcp,1024,0.031984435,32015.572574597616,,
tcp,1024,0.023571388,43442.499016180125,,
tcp,1024,0.023617474,43357.727418266666,,
tcp,1024,0.02321222,44114.694759915255,,
tcp,1024,0.022569724,45370.5149429386,,
tcp,1024,0.022510971,45488.930708497646,,
tcp,1024,0.022756793,44997.55303833893,,
tcp,1024,0.023034232,44455.57377385102,,
tcp,1024,0.023252365,44038.53113435988,,
tcp,1024,0.023132329,44267.05153640172,,
tcp,1024,0.024162257,42380.14685465849,,
tcp,1024,0.023098832,44331.24583961648,,
tcp,1024,0.028106725,36432.561958036735,,
tcp,1024,0.022688715,45132.569208965775,,
tcp,1024,0.023510289,43555.39823436454,,
tcp,1024,0.023488648,43595.52750758579,,
tcp,1024,0.026205301,39076.06327437338,,
tcp,1024,0.023002276,44517.333849919894,,
tcp,1024,0.026477646,38674.13288930595,,
tcp,1024,0.022457566,45597.1052250275,,
tcp,1024,0.023032871,44458.20062987371,,
tcp,1024,0.022627771,45254.12600295451,,
tcp,1024,0.02408843,42510.034900572595,,
tcp,1024,0.022893442,44728.96648743339,,
tcp,1024,0.025513461,40135.67583010396,,
tcp,1024,0.022720962,45068.51426449285,,
tcp,1024,0.023779945,43061.49572675631,,
tcp,1024,0.02243911,45634.60850274364,,
tcp,1024,0.023659455,43280.79408422553,,
tcp,1024,0.022982367,44555.89800650212,,
tcp,1024,0.02287029,44774.24641314124,,
tcp,1024,0.02317636,44182.95193895849,,
tcp,1024,0.024860452,41189.91883172518,,
tcp,1024,0.022269243,45982.70358808335,,
tcp,1024,0.022187418,46152.28324449469,,
tcp,1024,0.02279557,44921.00877495057,,
tcp,1024,0.022859396,44795.58427528006,,
tcp,1024,0.022583382,45343.07571824273,,
tcp,1024,0.022810517,44891.57347902286,,
tcp,1024,0.027751647,36898.71091254512,,
tcp,1024,0.031949542,32050.537688458884,,
tcp,1024,0.023327704,43896.304582739904,,
tcp,1024,0.02330071,43947.15869173085,,
tcp,1024,0.022703216,45103.74213063031,,
tcp,1024,0.022990209,44540.699912732416,,
tcp,1024,0.022614219,45281.24539697789,,
tcp,1024,0.022839278,44835.042508786835,,
tcp,1024,0.022855196,44803.816165041855,,
tcp,1024,0.022675065,45159.738241103165,,
tcp,1024,0.022798668,44914.904677764505,,
tcp,1024,0.023256419,44030.854449259794,,
tcp,1024,0.026604011,38490.43664881961,,
tcp,1024,0.022952762,44613.36722787436,,
tcp,1024,0.022905603,44705.2190680158,,
tcp,16384,0.055393479,295774.88714872015,,
tcp,16384,0.042954489,381426.9563304548,,
tcp,16384,0.03835303,427189.1946998711,,
tcp,16384,0.041814853,391822.49427015806,,
tcp,16384,0.05464521,299824.9983850369,,
tcp,16384,0.051088585,320697.86235026864,,
tcp,16384,0.052354747,312942.0145989818,,
tcp,16384,0.05046767,324643.4796771874,,
tcp,16384,0.050080466,327153.5053208171,,
tcp,16384,0.049729982,329459.1982760018,,
tcp,16384,0.052787811,310374.68100353697,,
tcp,16384,0.050613301,323709.37434015615,,
tcp,16384,0.050189338,326443.8355413255,,
tcp,16384,0.055570135,294834.62654895475,,
tcp,16384,0.047122901,347686.5738805003,,
tcp,16384,0.05170856,316852.7609355202,,
tcp,16384,0.051881138,315798.77835370536,,
tcp,16384,0.052561093,311713.45694808895,,
tcp,16384,0.050622937,323647.7567471046,,
tcp,16384,0.053028955,308963.2824180676,,
tcp,16384,0.050524541,324278.057271218,,
tcp,16384,0.054903612,298413.88213219924,,
tcp,16384,0.059498017,275370.52201252355,,
tcp,16384,0.047154629,347452.6329111825,,
tcp,16384,0.042824965,382580.58121004887,,
tcp,16384,0.053031984,308945.63552440354,,
tcp,16384,0.050549618,324117.1871961525,,
tcp,16384,0.051918391,315572.1832750942,,
tcp,16384,0.050264353,325956.64764649415,,
tcp,16384,0.053298506,307400.736523459,,
tcp,16384,0.05190341,315663.2675964836,,
tcp,16384,0.052008153,315027.5303950902,,
tcp,16384,0.051853766,315965.47876580455,,
tcp,16384,0.052930003,309540.885535185,,
tcp,16384,0.051097245,320643.5102323031,,
tcp,16384,0.051022519,321113.1147797701,,
tcp,16384,0.054147569,302580.5276687491,,
tcp,16384,0.051150156,320311.82856998517,,
tcp,16384,0.060383157,271333.9416817839,,
tcp,16384,0.070971837,230852.13364281386,,
tcp,16384,0.052315524,313176.63949996943,,
tcp,16384,0.064903232,252437.35165607775,,
tcp,16384,0.040776449,401800.5589451892,,
tcp,16384,0.052879471,309836.6850152491,,
tcp,16384,0.047346879,346041.81618813775,,
tcp,16384,0.053606631,305633.83100870484,,
tcp,16384,0.054228035,302131.5450578285,,
tcp,16384,0.055944758,292860.32482256874,,
tcp,16384,0.048794417,335776.1196327031,,
tcp,16384,0.052493477,312114.97001808434,,
tcp,16384,0.052833254,310107.72117121535,,
tcp,16384,0.052544121,311814.14187136176,,
tcp,16384,0.053007582,309087.858412406,,
tcp,16384,0.048816681,335622.9810052019,,
tcp,16384,0.056240841,291318.5455388194,,
tcp,16384,0.050640167,323537.6376227195,,
tcp,16384,0.05786877,283123.3496063594,,
tcp,16384,0.054728563,299368.35725067364,,
tcp,16384,0.050518373,324317.6497390365,,
tcp,16384,0.054508334,300577.8896122564,,
tcp,16384,0.053911412,303905.9707803609,,
tcp,16384,0.046297507,353885.1454787835,,
tcp,16384,0.056207347,291492.14247738826,,
tcp,16384,0.051680553,317024.4714680201,,
tcp,65536,0.221250201,296207.64050740906,,
tcp,65536,0.208229831,314729.1609721375,,
tcp,65536,0.20958739,312690.5678819704,,
tcp,65536,0.36728633,178432.99531458196,,
tcp,65536,0.288366392,227266.42846785,,
tcp,65536,0.810806179,80828.19506978622,,
tcp,65536,0.839188997,78094.44622639637,,
tcp,65536,0.444507436,147435.10387529267,,
tcp,65536,0.28339613,231252.27574561443,,
tcp,65536,0.219856533,298085.29728793644,,
tcp,65536,0.22990079,285062.09134818544,,
tcp,65536,0.226036675,289935.25055170804,,
tcp,65536,0.229984943,284957.78525814187,,
tcp,65536,0.227218479,288427.2453914279,,
tcp,65536,0.23109057,283594.43658821733,,
tcp,65536,0.222045037,295147.33085432573,,
tcp,65536,0.222641396,294356.7601417663,,
tcp,65536,0.208265763,314674.8608891611,,
tcp,65536,0.205778376,318478.55578372336,,
tcp,65536,0.209049475,313495.1666345969,,
tcp,65536,0.205146539,319459.447473301,,
tcp,65536,0.208274333,314661.9127571519,,
tcp,65536,0.204079457,321129.8234687091,,
tcp,65536,0.213948321,306316.9633380764,,
tcp,65536,0.205226206,319335.43613820936,,
tcp,65536,0.209613938,312650.96503267833,,
tcp,65536,0.208646962,314099.94840950525,,
tcp,65536,0.206552128,317285.52319732093,,
tcp,65536,0.210248826,311706.8534784589,,
tcp,65536,0.205175955,319413.6466916896,,
tcp,65536,0.207531783,315787.7750223926,,
tcp,65536,0.207336513,316085.1846678834,,
tcp,65536,0.205869954,318336.8856244073,,
tcp,65536,0.208680548,314049.3957299748,,
tcp,65536,0.208484062,314345.37187787524,,
tcp,65536,0.212196839,308845.3169653484,,
tcp,65536,0.207855104,315296.5635137831,,
tcp,65536,0.210384115,311506.4081715485,,
tcp,65536,0.209339474,313060.88024277735,,
tcp,65536,0.208053903,314995.2923497907,,
tcp,65536,0.210149855,311853.65319428843,,
tcp,65536,0.207805675,315371.5604735049,,
tcp,65536,0.214233295,305909.499268076,,
tcp,65536,0.207870963,315272.5087438018,,
tcp,65536,0.211783864,309447.56017861684,,
tcp,65536,0.212453494,308472.21557109343,,
tcp,65536,0.211860664,309335.38469415915,,
tcp,65536,0.216169664,303169.27355727396,,
tcp,65536,0.21458072,305414.2049667836,,
tcp,65536,0.211187354,310321.61139724305,,
tcp,65536,0.209974271,312114.430438956,,
tcp,65536,0.215198496,304537.44435091224,,
tcp,65536,0.210296697,311635.89792377956,,
tcp,65536,0.20164814,325001.75801274437,,
tcp,65536,0.234364621,279632.6498443637,,
tcp,65536,0.208274189,314662.1303132286,,
tcp,65536,0.211320655,310125.86062635476,,
tcp,65536,0.209733181,312473.20851916133,,
tcp,65536,0.204977236,319723.30820189224,,
tcp,65536,0.211005389,310589.22386100766,,
tcp,65536,0.210881061,310772.3362602012,,
tcp,65536,0.209845234,312306.35431062494,,
tcp,65536,0.206788234,316923.25396037765,,
tcp,65536,0.212694464,308122.73515496857,,
tcp,262144,0.881195459,297486.7803988536,,
tcp,262144,0.877761043,298650.75704892044,,
tcp,262144,0.890408298,294408.7567342055,,
tcp,262144,0.866011001,302702.852154646,,
tcp,262144,0.890717379,294306.5962115914,,
tcp,262144,0.886953379,295555.5570412907,,
tcp,262144,0.877640858,298691.6545765466,,
tcp,262144,0.858371241,305396.9978008618,,
tcp,262144,0.87076703,301049.5241189828,,
tcp,262144,0.866783081,302433.222043936,,
tcp,262144,0.896807298,292308.05835837434,,
tcp,262144,0.874867914,299638.3748964418,,
tcp,262144,0.875040699,299579.2084866215,,
tcp,262144,0.889895061,294578.55368409556,,
tcp,262144,0.881801363,297282.3710638787,,
tcp,262144,0.864538624,303218.37882398645,,
tcp,262144,0.89873839,291679.9848730174,,
tcp,262144,0.889594521,294678.073899693,,
tcp,262144,0.865763669,302789.3285274829,,
tcp,262144,0.9071471,288976.2862054015,,
tcp,262144,0.883238265,296798.73527671496,,
